TIPO DIA,AÑO,MES,DIA,HORA,DEMANDA,Total Residencial,Total No Residencial,total_usuarios,ALLSKY_SFC_SW_DWN_pond,ALLSKY_KT_pond,T2M_pond,RH2M_pond,PRECTOTCORR_pond,CLRSKY_SFC_SW_DWN_pond,T2MWET_pond,Tasa de cambio representativa del mercado (TRM),IPP,IPC,FECHA
JUEVES,2023,2,2,0,915.07594,2498546.0,277051.0,2775597.0,0.0,-999.0,14.006026238679464,99.08386026501688,0.0,0.0,14.298259826624689,4639.04,181.43,130.4,2023-02-02 00:00:00
VIERNES,2023,2,3,0,924.00009,2498546.0,277051.0,2775597.0,0.0,-999.0,16.063534277490575,98.30549599599652,0.0222408116163837,0.0,15.930098404055055,4584.44,181.43,130.4,2023-02-03 00:00:00
SABADO,2023,2,4,0,947.74387,2498546.0,277051.0,2775597.0,0.0,-999.0,15.437236010847396,99.07841089322406,0.0001882261726035,0.0,15.579738380607848,4669.74,181.43,130.4,2023-02-04 00:00:00
DOMINGO,2023,2,5,0,874.41592,2498546.0,277051.0,2775597.0,0.0,-999.0,15.339002528104764,98.93842149274552,0.0,0.0,15.444619698032533,4669.74,181.43,130.4,2023-02-05 00:00:00
LUNES,2023,2,6,0,886.21512,2498546.0,277051.0,2775597.0,0.0,-999.0,16.048558378611883,97.93754182613684,0.0,0.0,15.91227816574236,4669.74,181.43,130.4,2023-02-06 00:00:00
MARTES,2023,2,7,0,937.96936,2498546.0,277051.0,2775597.0,0.0,-999.0,15.800210415993387,98.9184843260747,0.0089620142981852,0.0,15.876824470555343,4776.25,181.43,130.4,2023-02-07 00:00:00
MIERCOLES,2023,2,8,0,957.91274,2498546.0,277051.0,2775597.0,0.0,-999.0,16.37146944963552,98.46783060725316,0.0529069457849968,0.0,16.261798171708644,4775.99,181.43,130.4,2023-02-08 00:00:00
JUEVES,2023,2,9,0,931.80334,2498546.0,277051.0,2775597.0,0.0,-999.0,16.685383479662214,93.77724768040892,0.1409279877446185,0.0,16.17265912882886,4769.85,181.43,130.4,2023-02-09 00:00:00
VIERNES,2023,2,10,0,935.20835,2498546.0,277051.0,2775597.0,0.0,-999.0,16.50547477173379,99.0257362578213,0.0777718235031958,0.0,16.577675321741594,4742.05,181.43,130.4,2023-02-10 00:00:00
SABADO,2023,2,11,0,971.54622,2498546.0,277051.0,2775597.0,0.0,-999.0,16.241744774187318,98.63307302537076,0.0078592749595852,0.0,16.235999444443845,4777.73,181.43,130.4,2023-02-11 00:00:00
DOMINGO,2023,2,12,0,915.07703,2498546.0,277051.0,2775597.0,0.0,-999.0,16.652709013592393,98.88115519652168,0.0346229657979886,0.0,16.57971197187488,4777.73,181.43,130.4,2023-02-12 00:00:00
LUNES,2023,2,13,0,879.97376,2498546.0,277051.0,2775597.0,0.0,-999.0,16.589140923556265,98.51080470976152,0.2676108563310884,0.0,16.474956728228197,4777.73,181.43,130.4,2023-02-13 00:00:00
MARTES,2023,2,14,0,912.26882,2498546.0,277051.0,2775597.0,0.0,-999.0,16.836609223168928,98.71861825401888,0.0013473713943342,0.0,16.76104084634765,4818.62,181.43,130.4,2023-02-14 00:00:00
MIERCOLES,2023,2,15,0,934.52666,2498546.0,277051.0,2775597.0,0.0,-999.0,16.807856046825243,99.34872567235084,0.7275463657007843,0.0,16.751303110646106,4783.24,181.43,130.4,2023-02-15 00:00:00
JUEVES,2023,2,16,0,929.76972,2498546.0,277051.0,2775597.0,0.0,-999.0,17.060987960427973,97.32228241347718,0.2713283844880939,0.0,16.845804592669612,4878.24,181.43,130.4,2023-02-16 00:00:00
VIERNES,2023,2,17,0,914.7429,2498546.0,277051.0,2775597.0,0.0,-999.0,16.49502626642124,95.57162818665678,0.2225853429010047,0.0,16.13833604085896,4966.33,181.43,130.4,2023-02-17 00:00:00
SABADO,2023,2,18,0,950.08254,2498546.0,277051.0,2775597.0,0.0,-999.0,16.701346023936473,97.9963338697945,0.121339315469789,0.0,16.533062551948284,4918.94,181.43,130.4,2023-02-18 00:00:00
DOMINGO,2023,2,19,0,896.69203,2498546.0,277051.0,2775597.0,0.0,-999.0,15.299581675581866,98.20512196114925,0.0501211523142588,0.0,15.15325695336895,4918.94,181.43,130.4,2023-02-19 00:00:00
LUNES,2023,2,20,0,866.56372,2498546.0,277051.0,2775597.0,0.0,-999.0,16.357100728239725,97.10480432858228,0.0813858820282627,0.0,16.105616525021464,4918.94,181.43,130.4,2023-02-20 00:00:00
MARTES,2023,2,21,0,913.5733,2498546.0,277051.0,2775597.0,0.0,-999.0,16.071567651932178,97.10701199057355,0.2690779605252492,0.0,15.8305367349799,4918.94,181.43,130.4,2023-02-21 00:00:00
MIERCOLES,2023,2,22,0,906.22813,2498546.0,277051.0,2775597.0,0.0,-999.0,16.114455084797974,98.0463531557355,0.1117719791453874,0.0,15.944616527543443,4950.33,181.43,130.4,2023-02-22 00:00:00
JUEVES,2023,2,23,0,903.61181,2498546.0,277051.0,2775597.0,0.0,-999.0,15.080475569760308,98.35532904452629,2.944231457232444e-05,0.0,15.056269933999786,4924.91,181.43,130.4,2023-02-23 00:00:00
VIERNES,2023,2,24,0,943.96204,2498546.0,277051.0,2775597.0,0.0,-999.0,15.509302301450822,98.66883536406762,0.0,0.0,15.711436930505402,4853.9,181.43,130.4,2023-02-24 00:00:00
SABADO,2023,2,25,0,964.82027,2498546.0,277051.0,2775597.0,0.0,-999.0,15.468878695286094,98.51739768417389,0.024666887880337,0.0,15.474208363101704,4849.65,181.43,130.4,2023-02-25 00:00:00
DOMINGO,2023,2,26,0,907.96574,2498546.0,277051.0,2775597.0,0.0,-999.0,15.593519473468229,98.90242444418264,0.0257932437598109,0.0,15.603329096407007,4849.65,181.43,130.4,2023-02-26 00:00:00
LUNES,2023,2,27,0,893.92414,2498546.0,277051.0,2775597.0,0.0,-999.0,16.895521172562155,98.03632412054056,0.0690546862530835,0.0,16.733165009185413,4849.65,181.43,130.4,2023-02-27 00:00:00
MARTES,2023,2,28,0,957.26209,2498546.0,277051.0,2775597.0,0.0,-999.0,17.169602334200537,97.82852110014532,0.045915127448257,0.0,16.999758833865293,4808.14,181.43,130.4,2023-02-28 00:00:00
MIERCOLES,2023,3,1,0,963.53986,2506136.0,277430.0,2783566.0,0.0,-999.0,17.920081647067107,98.9112725978116,0.0379648228207989,0.0,17.85218809254029,4814.11,181.36,131.77,2023-03-01 00:00:00
JUEVES,2023,3,2,0,965.34067,2506136.0,277430.0,2783566.0,0.0,-999.0,17.089984537819472,98.68350783132142,0.0580287875336888,0.0,17.015385818047783,4848.78,181.36,131.77,2023-03-02 00:00:00
VIERNES,2023,3,3,0,963.35002,2506136.0,277430.0,2783566.0,0.0,-999.0,17.66195192785082,98.26684262561048,0.0308893268562699,0.0,17.518797308919567,4855.83,181.36,131.77,2023-03-03 00:00:00
SABADO,2023,3,4,0,1003.43269,2506136.0,277430.0,2783566.0,0.0,-999.0,18.09843910293487,97.26915719260832,0.170517034623932,0.0,17.87696756247202,4780.89,181.36,131.77,2023-03-04 00:00:00
DOMINGO,2023,3,5,0,905.97618,2506136.0,277430.0,2783566.0,0.0,-999.0,18.29412788487861,98.25042135519688,0.5105426348791442,0.0,18.15145623994545,4780.89,181.36,131.77,2023-03-05 00:00:00
LUNES,2023,3,6,0,875.98635,2506136.0,277430.0,2783566.0,0.0,-999.0,16.655563661863955,97.96343834132188,2.05565639542946,0.0,16.482902805250532,4780.89,181.36,131.77,2023-03-06 00:00:00
MARTES,2023,3,7,0,907.04172,2506136.0,277430.0,2783566.0,0.0,-999.0,16.871114189496495,95.6750555618225,0.0902346522410462,0.0,16.52217681204613,4734.42,181.36,131.77,2023-03-07 00:00:00
MIERCOLES,2023,3,8,0,887.10764,2506136.0,277430.0,2783566.0,0.0,-999.0,16.64050938616149,94.93586126932144,0.5607637505272015,0.0,16.230415050334713,4744.95,181.36,131.77,2023-03-08 00:00:00
JUEVES,2023,3,9,0,867.74994,2506136.0,277430.0,2783566.0,0.0,-999.0,16.39906205924343,98.78838690729803,1.107468182899202,0.0,16.303264801337566,4755.59,181.36,131.77,2023-03-09 00:00:00
VIERNES,2023,3,10,0,873.81729,2506136.0,277430.0,2783566.0,0.0,-999.0,16.335677411636727,97.83043306679274,0.1888620532080072,0.0,16.167239221200433,4748.61,181.36,131.77,2023-03-10 00:00:00
SABADO,2023,3,11,0,917.53129,2506136.0,277430.0,2783566.0,0.0,-999.0,16.76805015221482,97.21247984779237,0.767526105003438,0.0,16.54286232480207,4748.14,181.36,131.77,2023-03-11 00:00:00
DOMINGO,2023,3,12,0,822.48987,2506136.0,277430.0,2783566.0,0.0,-999.0,15.656692735146212,97.21445667176565,0.315494983772614,0.0,15.440769045892932,4748.14,181.36,131.77,2023-03-12 00:00:00
LUNES,2023,3,13,0,807.52159,2506136.0,277430.0,2783566.0,0.0,-999.0,16.33195413724697,97.5362656786295,2.08843441829653,0.0,16.136243009865762,4748.14,181.36,131.77,2023-03-13 00:00:00
MARTES,2023,3,14,0,856.20718,2506136.0,277430.0,2783566.0,0.0,-999.0,15.54447590249342,96.57629205486774,0.4178666106713475,0.0,15.265170073208251,4769.76,181.36,131.77,2023-03-14 00:00:00
MIERCOLES,2023,3,15,0,861.47903,2506136.0,277430.0,2783566.0,0.0,-999.0,16.51210228893441,97.03770380871156,0.3010496679439252,0.0,16.279484574822366,4736.03,181.36,131.77,2023-03-15 00:00:00
JUEVES,2023,3,16,0,840.88244,2506136.0,277430.0,2783566.0,0.0,-999.0,15.90534418440231,97.51323376201609,0.5559413572374429,0.0,15.708900299112722,4835.51,181.36,131.77,2023-03-16 00:00:00
VIERNES,2023,3,17,0,878.09507,2506136.0,277430.0,2783566.0,0.0,-999.0,16.458356471518908,96.97857076857528,0.30609415763808,0.0,16.224551938053562,4866.5,181.36,131.77,2023-03-17 00:00:00
SAALF,2023,3,18,0,883.86034,2506136.0,277430.0,2783566.0,0.0,-999.0,16.872536401148743,97.85682111722876,0.8141535821316972,0.0,16.697919147597002,4824.25,181.36,131.77,2023-03-18 00:00:00
DOALF,2023,3,19,0,823.531,2506136.0,277430.0,2783566.0,0.0,-999.0,16.42813522294783,94.9214914286207,0.6283377006329292,0.0,16.024881508108663,4824.25,181.36,131.77,2023-03-19 00:00:00
LF,2023,3,20,0,808.76802,2506136.0,277430.0,2783566.0,0.0,-999.0,17.20059484129351,96.40393658350476,0.0729185332770985,0.0,16.908266827515494,4824.25,181.36,131.77,2023-03-20 00:00:00
MADLF,2023,3,21,0,850.23164,2506136.0,277430.0,2783566.0,0.0,-999.0,16.37538083523078,98.6883431648468,0.0078780204960112,0.0,16.263531322770863,4824.25,181.36,131.77,2023-03-21 00:00:00
MIERCOLES,2023,3,22,0,906.02482,2506136.0,277430.0,2783566.0,0.0,-999.0,17.70631465896623,95.46955554493768,0.0151442358471112,0.0,17.335061058369014,4804.29,181.36,131.77,2023-03-22 00:00:00
JUEVES,2023,3,23,0,911.08413,2506136.0,277430.0,2783566.0,0.0,-999.0,16.990378198325455,96.5286000260098,0.3608448048294885,0.0,16.70829595921203,4776.09,181.36,131.77,2023-03-23 00:00:00
VIERNES,2023,3,24,0,927.7098,2506136.0,277430.0,2783566.0,0.0,-999.0,17.24446619552042,97.21594921765822,0.1660097155950317,0.0,17.019284076612518,4755.12,181.36,131.77,2023-03-24 00:00:00
SABADO,2023,3,25,0,933.50909,2506136.0,277430.0,2783566.0,0.0,-999.0,16.9732283049872,97.84096500675751,4.115631987888916,0.0,16.807430357318633,4741.76,181.36,131.77,2023-03-25 00:00:00
DOMINGO,2023,3,26,0,866.48162,2506136.0,277430.0,2783566.0,0.0,-999.0,16.419859406962146,96.71850552133488,0.1068355339876978,0.0,16.153706418313774,4741.76,181.36,131.77,2023-03-26 00:00:00
LUNES,2023,3,27,0,844.83912,2506136.0,277430.0,2783566.0,0.0,-999.0,17.162271794525438,99.17344469647928,0.069526664717129,0.0,17.12435125303298,4741.76,181.36,131.77,2023-03-27 00:00:00
MARTES,2023,3,28,0,893.38769,2506136.0,277430.0,2783566.0,0.0,-999.0,15.804796006273966,94.0673499317063,0.2743465935422404,0.0,15.31872314505925,4686.83,181.36,131.77,2023-03-28 00:00:00
MIERCOLES,2023,3,29,0,895.06708,2506136.0,277430.0,2783566.0,0.0,-999.0,17.250298232554933,93.87612451438191,0.1768184372132724,0.0,16.75785513618143,4658.79,181.36,131.77,2023-03-29 00:00:00
JUEVES,2023,3,30,0,894.79665,2506136.0,277430.0,2783566.0,0.0,-999.0,16.071811054596875,93.6035624195726,0.3231374862316898,0.0,15.560039068590434,4627.63,181.36,131.77,2023-03-30 00:00:00
VIERNES,2023,3,31,0,915.19308,2506136.0,277430.0,2783566.0,0.0,-999.0,16.81040804493229,98.90821498035253,0.0890928434964358,0.0,16.827538326736278,4627.27,181.36,131.77,2023-03-31 00:00:00
SABADO,2023,4,1,0,923.03432,2512448.0,277935.0,2790383.0,0.0,-999.0,17.060571692129717,97.42432440277912,0.2728322706954564,0.0,16.85389351210927,4646.08,179.17,132.8,2023-04-01 00:00:00
DOMINGO,2023,4,2,0,876.0235,2512448.0,277935.0,2790383.0,0.0,-999.0,17.130049770945423,96.63952158538812,0.1314961243671567,0.0,16.865956207445358,4646.08,179.17,132.8,2023-04-02 00:00:00
LUNES,2023,4,3,0,852.24507,2512448.0,277935.0,2790383.0,0.0,-999.0,17.040378872721057,97.71824391490344,0.1543380317325614,0.0,16.85301280505221,4646.08,179.17,132.8,2023-04-03 00:00:00
MARTES,2023,4,4,0,936.3345,2512448.0,277935.0,2790383.0,0.0,-999.0,17.18775446954773,96.7802207618094,0.0845639756262849,0.0,16.9204834891841,4603.0,179.17,132.8,2023-04-04 00:00:00
MSS,2023,4,5,0,903.98788,2512448.0,277935.0,2790383.0,0.0,-999.0,17.824268621906025,93.80985405946063,0.3300650735042465,0.0,17.32109046320881,4587.31,179.17,132.8,2023-04-05 00:00:00
JSS,2023,4,6,0,897.42986,2512448.0,277935.0,2790383.0,0.0,-999.0,16.82700963272784,96.94742730657404,0.2874068219308962,0.0,16.57916966953999,4570.91,179.17,132.8,2023-04-06 00:00:00
VSS,2023,4,7,0,793.37434,2512448.0,277935.0,2790383.0,0.0,-999.0,15.74418326086419,97.99051583958187,0.369057985946732,0.0,15.577609367602944,4570.91,179.17,132.8,2023-04-07 00:00:00
SSS,2023,4,8,0,743.67474,2512448.0,277935.0,2790383.0,0.0,-999.0,15.616960976324757,99.05047215740636,0.1730997178523521,0.0,15.536327622408823,4570.91,179.17,132.8,2023-04-08 00:00:00
DSS,2023,4,9,0,824.26431,2512448.0,277935.0,2790383.0,0.0,-999.0,17.144812905611882,98.9928884099423,0.000792514862655,0.0,17.166659945964405,4570.91,179.17,132.8,2023-04-09 00:00:00
LUNES,2023,4,10,0,840.71486,2512448.0,277935.0,2790383.0,0.0,-999.0,17.649166354582867,98.85357419035309,0.1072709230238286,0.0,17.556903880220027,4570.91,179.17,132.8,2023-04-10 00:00:00
MARTES,2023,4,11,0,926.71924,2512448.0,277935.0,2790383.0,0.0,-999.0,17.5531971632568,96.09078030865298,0.0263219995247964,0.0,17.231402223279026,4564.24,179.17,132.8,2023-04-11 00:00:00
MIERCOLES,2023,4,12,0,909.00536,2512448.0,277935.0,2790383.0,0.0,-999.0,17.951925086986268,99.25730471766778,0.1612513551007155,0.0,17.901943632827464,4516.76,179.17,132.8,2023-04-12 00:00:00
JUEVES,2023,4,13,0,945.95894,2512448.0,277935.0,2790383.0,0.0,-999.0,17.153503415122582,99.22961025063586,0.0148246316007515,0.0,17.091021669785114,4458.87,179.17,132.8,2023-04-13 00:00:00
VIERNES,2023,4,14,0,945.59413,2512448.0,277935.0,2790383.0,0.0,-999.0,17.340895758754264,98.93564297087532,0.0302458479714075,0.0,17.28315576750575,4424.02,179.17,132.8,2023-04-14 00:00:00
SABADO,2023,4,15,0,992.86098,2512448.0,277935.0,2790383.0,0.0,-999.0,17.229788616831453,97.86664097365846,0.2190354263196127,0.0,17.059461360680594,4425.27,179.17,132.8,2023-04-15 00:00:00
DOMINGO,2023,4,16,0,932.51877,2512448.0,277935.0,2790383.0,0.0,-999.0,17.703408825956867,96.69325108058644,1.0063725517249782,0.0,17.439353687289522,4425.27,179.17,132.8,2023-04-16 00:00:00
LUNES,2023,4,17,0,854.9606,2512448.0,277935.0,2790383.0,0.0,-999.0,16.698295391707877,99.24496573409458,0.971661051547404,0.0,16.64383265308024,4425.27,179.17,132.8,2023-04-17 00:00:00
MARTES,2023,4,18,0,897.1228,2512448.0,277935.0,2790383.0,0.0,-999.0,17.19932396735502,98.18729424240328,0.8022996950597822,0.0,17.060326435474988,4431.45,179.17,132.8,2023-04-18 00:00:00
MIERCOLES,2023,4,19,0,914.80538,2512448.0,277935.0,2790383.0,0.0,-999.0,17.136746177854434,99.18885904909828,0.1254221983147116,0.0,17.06786965086871,4473.07,179.17,132.8,2023-04-19 00:00:00
JUEVES,2023,4,20,0,958.32696,2512448.0,277935.0,2790383.0,0.0,-999.0,18.177574426163005,98.94507671169156,0.6531022228848155,0.0,18.09180931793234,4532.43,179.17,132.8,2023-04-20 00:00:00
VIERNES,2023,4,21,0,917.39954,2512448.0,277935.0,2790383.0,0.0,-999.0,15.393962405877616,97.6641909515647,0.2292131689449082,0.0,15.21709028473869,4535.78,179.17,132.8,2023-04-21 00:00:00
SABADO,2023,4,22,0,914.02091,2512448.0,277935.0,2790383.0,0.0,-999.0,16.127095420234426,98.9061918059277,0.5643924256992678,0.0,16.042385267542127,4523.64,179.17,132.8,2023-04-22 00:00:00
DOMINGO,2023,4,23,0,866.23936,2512448.0,277935.0,2790383.0,0.0,-999.0,16.176356209882297,98.84284076056942,0.2819509723217207,0.0,16.07347841138654,4523.64,179.17,132.8,2023-04-23 00:00:00
LUNES,2023,4,24,0,885.41378,2512448.0,277935.0,2790383.0,0.0,-999.0,17.575095590820325,98.93262374018192,0.307534187959144,0.0,17.495758395890455,4523.64,179.17,132.8,2023-04-24 00:00:00
MARTES,2023,4,25,0,930.15687,2512448.0,277935.0,2790383.0,0.0,-999.0,16.960213795023837,96.95052897756328,0.075817237275313,0.0,16.729563016976524,4482.45,179.17,132.8,2023-04-25 00:00:00
MIERCOLES,2023,4,26,0,930.29859,2512448.0,277935.0,2790383.0,0.0,-999.0,17.17509688813328,98.0580012421234,0.1807258896001015,0.0,17.02359431303875,4486.6,179.17,132.8,2023-04-26 00:00:00
JUEVES,2023,4,27,0,943.80684,2512448.0,277935.0,2790383.0,0.0,-999.0,17.496860104867324,98.93609758588696,0.0727031701382928,0.0,17.413364591885774,4552.59,179.17,132.8,2023-04-27 00:00:00
VIERNES,2023,4,28,0,1005.54718,2512448.0,277935.0,2790383.0,0.0,-999.0,17.572452605968426,98.78376247991764,2.5192662584311902,0.0,17.474426148668478,4654.14,179.17,132.8,2023-04-28 00:00:00
SABADO,2023,4,29,0,964.08507,2512448.0,277935.0,2790383.0,0.0,-999.0,17.87178916657677,99.10631955183212,0.3075828049411138,0.0,17.809210506228,4669.0,179.17,132.8,2023-04-29 00:00:00
DOMINGO,2023,4,30,0,914.64091333,2512448.0,277935.0,2790383.0,0.0,-999.0,18.094542935503835,97.9971244485076,1.8163532246290208,0.0,17.93510493004007,4669.0,179.17,132.8,2023-04-30 00:00:00
1--MAY,2023,5,1,0,840.47495,2518629.0,278093.0,2796722.0,0.0,-999.0,18.262066061625003,98.60505290121792,0.1749641973710651,0.0,18.15331680088332,4669.0,177.7,133.38,2023-05-01 00:00:00
MARTES,2023,5,2,0,901.92235,2518629.0,278093.0,2796722.0,0.0,-999.0,17.82057332834654,99.07836335180971,0.0012078318831832,0.0,17.750188220352253,4669.0,177.7,133.38,2023-05-02 00:00:00
MIERCOLES,2023,5,3,0,998.04362,2518629.0,278093.0,2796722.0,0.0,-999.0,18.07339063374908,96.50555710578313,0.0004635891590225,0.0,17.767943796344436,4713.08,177.7,133.38,2023-05-03 00:00:00
JUEVES,2023,5,4,0,1000.46417,2518629.0,278093.0,2796722.0,0.0,-999.0,17.663145718451815,98.67421188448476,0.0004751956039963,0.0,17.658055216070814,4667.09,177.7,133.38,2023-05-04 00:00:00
VIERNES,2023,5,5,0,1011.11466,2518629.0,278093.0,2796722.0,0.0,-999.0,18.470480852226284,98.61110982428715,0.0011714643071424,0.0,18.36288931470486,4616.58,177.7,133.38,2023-05-05 00:00:00
SABADO,2023,5,6,0,1025.59575,2518629.0,278093.0,2796722.0,0.0,-999.0,18.35366513725712,98.39084916913444,0.0466459626662929,0.0,18.208548504284657,4552.56,177.7,133.38,2023-05-06 00:00:00
DOMINGO,2023,5,7,0,960.67242,2518629.0,278093.0,2796722.0,0.0,-999.0,17.255191316834495,93.56291648580016,0.0892954394466092,0.0,16.682333767889695,4552.56,177.7,133.38,2023-05-07 00:00:00
LUNES,2023,5,8,0,941.08644,2518629.0,278093.0,2796722.0,0.0,-999.0,17.669810560363167,98.07305332457068,0.0004635891590225,0.0,17.624704346731637,4552.56,177.7,133.38,2023-05-08 00:00:00
MARTES,2023,5,9,0,1006.64098,2518629.0,278093.0,2796722.0,0.0,-999.0,18.65259082239851,98.2639667188945,0.0387573309038224,0.0,18.51088617316988,4490.58,177.7,133.38,2023-05-09 00:00:00
MIERCOLES,2023,5,10,0,1005.67751,2518629.0,278093.0,2796722.0,0.0,-999.0,18.7319329057375,99.03501527144994,0.5100381982907132,0.0,18.663317365830427,4540.34,177.7,133.38,2023-05-10 00:00:00
JUEVES,2023,5,11,0,984.67169,2518629.0,278093.0,2796722.0,0.0,-999.0,17.165521228066286,97.72820677922223,0.1737069755234878,0.0,16.9825632579856,4545.39,177.7,133.38,2023-05-11 00:00:00
VIERNES,2023,5,12,0,996.93877,2518629.0,278093.0,2796722.0,0.0,-999.0,17.919216958281876,98.0089892631445,0.0466224530003339,0.0,17.755121452900934,4601.15,177.7,133.38,2023-05-12 00:00:00
SABADO,2023,5,13,0,997.362,2518629.0,278093.0,2796722.0,0.0,-999.0,17.856213635105668,98.23200284118336,0.0006452089267363,0.0,17.71723979358692,4564.44,177.7,133.38,2023-05-13 00:00:00
DOMINGO,2023,5,14,0,943.56844,2518629.0,278093.0,2796722.0,0.0,-999.0,18.464385441241568,96.75029759482707,0.193528548779607,0.0,18.20573602238621,4564.44,177.7,133.38,2023-05-14 00:00:00
LUNES,2023,5,15,0,945.53934,2518629.0,278093.0,2796722.0,0.0,-999.0,17.899380242297948,96.0280607260929,0.2263657167212186,0.0,17.576429022977614,4564.44,177.7,133.38,2023-05-15 00:00:00
MARTES,2023,5,16,0,976.79084,2518629.0,278093.0,2796722.0,0.0,-999.0,17.85062786362034,98.94234756976203,0.0397278099146071,0.0,17.767351613782136,4506.49,177.7,133.38,2023-05-16 00:00:00
MIERCOLES,2023,5,17,0,951.83178,2518629.0,278093.0,2796722.0,0.0,-999.0,17.777217653381353,95.04878000030035,2.898117270862102,0.0,17.37936255373255,4531.58,177.7,133.38,2023-05-17 00:00:00
JUEVES,2023,5,18,0,946.62771,2518629.0,278093.0,2796722.0,0.0,-999.0,17.82467139744315,99.21231633319292,0.0022855113951261,0.0,17.78599852255605,4528.3,177.7,133.38,2023-05-18 00:00:00
VIERNES,2023,5,19,0,1022.46424,2518629.0,278093.0,2796722.0,0.0,-999.0,18.50456325655535,98.43012630500994,0.0019169370427235,0.0,18.372097652179946,4521.64,177.7,133.38,2023-05-19 00:00:00
SAALF,2023,5,20,0,1009.99581,2518629.0,278093.0,2796722.0,0.0,-999.0,18.496805038183982,94.95651764458532,0.930369160753196,0.0,18.068696445338507,4528.67,177.7,133.38,2023-05-20 00:00:00
DOALF,2023,5,21,0,938.46295,2518629.0,278093.0,2796722.0,0.0,-999.0,17.816897317645445,97.83877730071134,0.1952664619508124,0.0,17.64297540477745,4528.67,177.7,133.38,2023-05-21 00:00:00
LF,2023,5,22,0,802.5168,2518629.0,278093.0,2796722.0,0.0,-999.0,17.917527812918124,96.45110810799216,0.5660898330259496,0.0,17.63393518554937,4528.67,177.7,133.38,2023-05-22 00:00:00
MADLF,2023,5,23,0,849.94798,2518629.0,278093.0,2796722.0,0.0,-999.0,17.891514065395132,98.776808470774,0.4120730877076806,0.0,17.793081146427852,4528.67,177.7,133.38,2023-05-23 00:00:00
MIERCOLES,2023,5,24,0,901.02032,2518629.0,278093.0,2796722.0,0.0,-999.0,17.37699135630928,96.88541634098776,0.1068279364198515,0.0,17.131456633873512,4501.81,177.7,133.38,2023-05-24 00:00:00
JUEVES,2023,5,25,0,913.80418,2518629.0,278093.0,2796722.0,0.0,-999.0,18.241904418816027,95.8462007307126,0.2795502484694582,0.0,17.91333402104321,4448.93,177.7,133.38,2023-05-25 00:00:00
VIERNES,2023,5,26,0,899.7893,2518629.0,278093.0,2796722.0,0.0,-999.0,17.576426634467065,97.99347020547629,1.3529063131766403,0.0,17.416665735815,4470.83,177.7,133.38,2023-05-26 00:00:00
SABADO,2023,5,27,0,926.65006,2518629.0,278093.0,2796722.0,0.0,-999.0,17.398859808018102,98.5191586829152,0.2237039255242387,0.0,17.2913286447491,4461.66,177.7,133.38,2023-05-27 00:00:00
DOMINGO,2023,5,28,0,864.11222,2518629.0,278093.0,2796722.0,0.0,-999.0,17.79062882903628,99.15680823478344,1.119897333378148,0.0,17.718048697725408,4461.66,177.7,133.38,2023-05-28 00:00:00
LUNES,2023,5,29,0,859.35539,2518629.0,278093.0,2796722.0,0.0,-999.0,18.04982375795664,98.22615904262204,0.6065377431149753,0.0,17.90076810280035,4461.66,177.7,133.38,2023-05-29 00:00:00
MARTES,2023,5,30,0,899.89559,2518629.0,278093.0,2796722.0,0.0,-999.0,18.10468761643095,98.06329275487518,0.8215591610463965,0.0,17.952011547804894,4461.66,177.7,133.38,2023-05-30 00:00:00
MIERCOLES,2023,5,31,0,896.73395,2518629.0,278093.0,2796722.0,0.0,-999.0,17.782670354793932,98.83848298114722,0.0318655947927609,0.0,17.687664766108323,4408.65,177.7,133.38,2023-05-31 00:00:00
JUEVES,2023,6,1,0,898.48216,2522547.0,277891.0,2800438.0,0.0,-999.0,18.47701157461797,99.19447265034972,2.0938308257494005,0.0,18.412083002730288,4434.09,174.91,133.78,2023-06-01 00:00:00
VIERNES,2023,6,2,0,922.52457,2522547.0,277891.0,2800438.0,0.0,-999.0,18.09788794467152,99.03487515524355,0.2324601687307485,0.0,18.021715531641835,4410.49,174.91,133.78,2023-06-02 00:00:00
SABADO,2023,6,3,0,935.25004,2522547.0,277891.0,2800438.0,0.0,-999.0,17.07613269067196,99.11073683116712,0.0004439591235371,0.0,17.039810815308176,4355.8,174.91,133.78,2023-06-03 00:00:00
DOMINGO,2023,6,4,0,881.62362,2522547.0,277891.0,2800438.0,0.0,-999.0,17.369973143486842,95.48532948774442,0.0327734304419522,0.0,17.00400630187135,4355.8,174.91,133.78,2023-06-04 00:00:00
LUNES,2023,6,5,0,876.8205,2522547.0,277891.0,2800438.0,0.0,-999.0,17.72881145377973,97.10256241702191,0.0400863543488554,0.0,17.487786935472236,4355.8,174.91,133.78,2023-06-05 00:00:00
MARTES,2023,6,6,0,951.98448,2522547.0,277891.0,2800438.0,0.0,-999.0,17.691991442052995,98.34966984093202,0.3958794052930292,0.0,17.56614995225747,4307.02,174.91,133.78,2023-06-06 00:00:00
MIERCOLES,2023,6,7,0,935.14789,2522547.0,277891.0,2800438.0,0.0,-999.0,17.472216903212995,98.19038403635432,0.1060938538899986,0.0,17.325451704340537,4245.0,174.91,133.78,2023-06-07 00:00:00
JUEVES,2023,6,8,0,973.10504,2522547.0,277891.0,2800438.0,0.0,-999.0,18.119540700419005,99.1994718897544,0.6068702431548209,0.0,18.05496545183289,4209.14,174.91,133.78,2023-06-08 00:00:00
